"subject","age.group","condition","scene","target","timefromonset","timefromverb","timefromnoun","targetlook"
49,"Adults","control","counter2.png","sandwich",4700,4100,3400,1
49,"Adults","control","counter2.png","sandwich",4800,4200,3500,1
49,"Adults","control","counter2.png","sandwich",4900,4300,3600,1
49,"Adults","control","counter2.png","sandwich",5000,4400,3700,1
49,"Adults","control","desk2.png","laptop",-4200,-4900,-5700,0
49,"Adults","control","desk2.png","laptop",-4100,-4800,-5600,0
49,"Adults","control","desk2.png","laptop",-4000,-4700,-5500,0.454545454545455
49,"Adults","control","desk2.png","laptop",-3900,-4600,-5400,0.16
49,"Adults","control","desk2.png","laptop",-3800,-4500,-5300,0
49,"Adults","control","desk2.png","laptop",-3700,-4400,-5200,0
49,"Adults","control","desk2.png","laptop",-3600,-4300,-5100,0
49,"Adults","control","desk2.png","laptop",-3500,-4200,-5000,0
49,"Adults","control","desk2.png","laptop",-3400,-4100,-4900,0
49,"Adults","control","desk2.png","laptop",-3300,-4000,-4800,0
49,"Adults","control","desk2.png","laptop",-3200,-3900,-4700,0
49,"Adults","control","desk2.png","laptop",-3100,-3800,-4600,0
49,"Adults","control","desk2.png","laptop",-3000,-3700,-4500,0
49,"Adults","control","desk2.png","laptop",-2900,-3600,-4400,0
49,"Adults","control","desk2.png","laptop",-2600,-3300,-4100,0
49,"Adults","control","desk2.png","laptop",-2500,-3200,-4000,0.82
49,"Adults","control","desk2.png","laptop",-2400,-3100,-3900,1
49,"Adults","control","desk2.png","laptop",-2300,-3000,-3800,1
49,"Adults","control","desk2.png","laptop",-2200,-2900,-3700,1
49,"Adults","control","desk2.png","laptop",-2100,-2800,-3600,1
49,"Adults","control","desk2.png","laptop",-2000,-2700,-3500,1
49,"Adults","control","desk2.png","laptop",-1900,-2600,-3400,1
49,"Adults","control","desk2.png","laptop",-1800,-2500,-3300,1
49,"Adults","control","desk2.png","laptop",-1700,-2400,-3200,1
49,"Adults","control","desk2.png","laptop",-1600,-2300,-3100,1
49,"Adults","control","desk2.png","laptop",-1500,-2200,-3000,1
49,"Adults","control","desk2.png","laptop",-1400,-2100,-2900,1
49,"Adults","control","desk2.png","laptop",-1300,-2000,-2800,1
49,"Adults","control","desk2.png","laptop",-1200,-1900,-2700,1
49,"Adults","control","desk2.png","laptop",-1100,-1800,-2600,1
49,"Adults","control","desk2.png","laptop",-1000,-1700,-2500,1
49,"Adults","control","desk2.png","laptop",-900,-1600,-2400,1
49,"Adults","control","desk2.png","laptop",-800,-1500,-2300,1
49,"Adults","control","desk2.png","laptop",-700,-1400,-2200,1
49,"Adults","control","desk2.png","laptop",-600,-1300,-2100,1
49,"Adults","control","desk2.png","laptop",-500,-1200,-2000,1
49,"Adults","control","desk2.png","laptop",-400,-1100,-1900,1
49,"Adults","control","desk2.png","laptop",-300,-1000,-1800,1
49,"Adults","control","desk2.png","laptop",-200,-900,-1700,1
49,"Adults","control","desk2.png","laptop",-100,-800,-1600,1
49,"Adults","control","desk2.png","laptop",0,-700,-1500,1
49,"Adults","control","desk2.png","laptop",100,-600,-1400,1
49,"Adults","control","desk2.png","laptop",200,-500,-1300,0.52
49,"Adults","control","desk2.png","laptop",300,-400,-1200,0
49,"Adults","control","desk2.png","laptop",400,-300,-1100,0
49,"Adults","control","desk2.png","laptop",500,-200,-1000,0
49,"Adults","control","desk2.png","laptop",600,-100,-900,0
49,"Adults","control","desk2.png","laptop",700,0,-800,0
49,"Adults","control","desk2.png","laptop",800,100,-700,0
49,"Adults","control","desk2.png","laptop",900,200,-600,0
49,"Adults","control","desk2.png","laptop",1000,300,-500,0
49,"Adults","control","desk2.png","laptop",1100,400,-400,0
49,"Adults","control","desk2.png","laptop",1200,500,-300,0.98
49,"Adults","control","desk2.png","laptop",1300,600,-200,1
49,"Adults","control","desk2.png","laptop",1400,700,-100,0.82
49,"Adults","control","desk2.png","laptop",1500,800,0,0
49,"Adults","control","desk2.png","laptop",1600,900,100,0
49,"Adults","control","desk2.png","laptop",1700,1000,200,0
49,"Adults","control","desk2.png","laptop",1800,1100,300,0.76
49,"Adults","control","desk2.png","laptop",1900,1200,400,0.94
49,"Adults","control","desk2.png","laptop",2000,1300,500,0
49,"Adults","control","desk2.png","laptop",2100,1400,600,0
49,"Adults","control","desk2.png","laptop",2200,1500,700,0
49,"Adults","control","desk2.png","laptop",2300,1600,800,0.08
49,"Adults","control","desk2.png","laptop",2400,1700,900,1
49,"Adults","control","desk2.png","laptop",2500,1800,1000,1
49,"Adults","control","desk2.png","laptop",2600,1900,1100,1
49,"Adults","control","desk2.png","laptop",2700,2000,1200,1
49,"Adults","control","desk2.png","laptop",2800,2100,1300,1
49,"Adults","control","desk2.png","laptop",2900,2200,1400,1
49,"Adults","control","desk2.png","laptop",3000,2300,1500,1
49,"Adults","control","desk2.png","laptop",3100,2400,1600,1
49,"Adults","control","desk2.png","laptop",3200,2500,1700,1
49,"Adults","control","desk2.png","laptop",3300,2600,1800,1
